CustomerId,Surname,Geography,Gender,Age,Tenure,ActiveEmployee,Salary,Left
15719931,Johnstone,France,Male,31,8,0,178667.7,0
15806081,Fleming,Germany,Female,48,2,0,32202.61,0
15796336,Chang,Spain,Female,34,9,0,117034.32,0
15647306,Gibbs,France,Female,29,9,1,163746.09,1
15742369,Rita,Spain,Male,31,5,1,20346.69,0
15655859,Munro,Spain,Male,35,5,0,84710.65,0
15675650,Duncan,France,Female,39,8,1,120531.31,0
15574119,Okwuadigbo,Spain,Female,64,1,1,152273.57,0
15754168,McIntosh,France,Female,40,3,1,144345.58,0
15763029,Ch'iu,Germany,Male,46,9,1,96961,1
15765048,Watt,France,Male,30,3,0,170307.43,0
15786215,Udinese,France,Male,56,8,0,29880.99,0
15707559,Clark,France,Female,30,9,1,195104.91,0
15582129,Hsia,France,Male,62,1,0,187756.24,1
15687540,Obiuto,France,Male,32,9,1,67599.69,0
15787196,T'ien,Spain,Male,46,2,1,105983.09,0
15670898,McKenzie,France,Female,60,5,0,25980.42,1
15775433,Tang,Germany,Male,71,1,1,112222.64,0
15700693,Tu,France,Male,68,2,1,59864.96,0
15677955,Tsui,Germany,Male,33,1,0,42581.09,0
15570086,Lynch,Germany,Male,18,9,1,4777.23,0
15794875,Hung,Spain,Male,35,6,1,178038.17,0
15673591,Oluchukwu,France,Male,44,3,1,128521.16,1
15631756,Tuan,France,Female,35,5,0,109029.72,0
15757617,Lewis,France,Male,55,6,0,2267.88,0
15612729,Chidiebere,France,Female,63,7,1,55054.48,0
15637857,Woolacott,France,Female,31,8,1,76456.17,0
15681007,Yen,France,Female,35,2,0,75478.95,1
15593622,Service,France,Male,43,10,1,179144.54,0
15629273,Lin,Germany,Male,42,8,0,193471.74,1
15765846,Chuang,Spain,Female,31,2,0,103570.8,0
15596013,Akhtar,Germany,Female,58,1,0,102628.56,1
15722473,Faulkner,France,Male,41,3,0,55772.04,0
15774936,Liang,Germany,Male,41,6,1,192070.16,1
15685640,Dancy,France,Female,41,3,1,144808.37,0
15566563,Duigan,France,Female,30,4,0,5008.23,1
15768746,McLean,France,Male,33,6,0,173680.39,0
15689952,Zuyeva,Spain,Male,41,5,1,115753.94,0
15725906,Hankinson,Spain,Female,51,8,1,38928.48,1
15634501,Wei,France,Male,60,1,1,174381.23,0
15571940,Afamefula,Spain,Male,22,3,1,49829.8,0
15741643,Chiang,Germany,Male,35,7,1,76169.68,0
15806822,Myers,France,Female,36,0,0,133465.57,0
15701166,Chinedum,France,Male,40,5,1,38761.61,0
15718531,Ukaegbunam,France,Female,35,8,1,176779.46,0
15628308,Akubundu,France,Female,24,6,1,13159.9,0
15585287,Sal,Germany,Female,35,9,0,48217.97,1
15781619,Stevenson,France,Female,38,1,0,134964.85,1
15805162,Sutherland,France,Male,25,0,1,184221.11,0
15588535,Ts'ao,Spain,Female,39,6,0,19264.33,0
15775307,Sung,Spain,Female,38,3,1,92797.23,0
15777616,Pisani,Germany,Male,28,10,0,33114.24,0
15692291,Hs?eh,Spain,Female,42,6,0,154347.95,1
15680843,Sherrod,France,Male,34,8,1,184842.21,0
15606232,Holloway,Spain,Female,36,7,1,155743.48,0
15641585,Newton,France,Male,40,6,1,88815.25,0
15684358,Kang,France,Male,41,3,1,193747.57,0
15806389,Walton,Germany,Female,55,1,1,116548.02,1
15641860,Bradley,Germany,Male,34,6,0,166324.79,1
15814237,Watkins,Germany,Male,30,3,1,40199.01,0
15808780,Tien,France,Female,34,2,0,51919.04,0
15767064,Davide,Spain,Female,36,1,1,73329.08,0
15751177,Milne,Germany,Female,44,2,0,145387.05,1
15613427,Barling,Germany,Female,49,7,0,140763.18,0
15647259,Barnett,Spain,Male,35,2,0,67979.35,0
15748660,Ellis,Germany,Female,49,1,0,133051.64,1
15726695,Hsia,Spain,Female,20,9,0,86791.9,0
15757473,Chukwujamuike,France,Female,27,7,1,47579.25,0
15809509,Venables,France,Male,29,3,1,151623.71,0
15715512,Hsia,Germany,Male,29,1,1,164039.51,0
15614168,Alexander,Germany,Female,50,4,0,16528.4,1
15679818,Yuan,Germany,Male,67,7,1,66753.1,1
15609928,Johnston,Germany,Male,43,5,1,19244.58,0
15731246,Hobler,Spain,Male,40,10,0,103832.58,0
15685243,Jamieson,France,Female,63,10,1,502.7,0
15638730,Macleod,France,Female,21,0,1,1408.68,0
15697034,Norris,Spain,Female,22,2,1,5985.36,0
15699225,Pirozzi,France,Male,46,0,0,37460.05,0
15677387,Folliero,Germany,Female,33,10,1,30396.43,0
15759184,Russell,France,Male,34,7,0,2498.67,0
15595991,Hsiung,France,Male,54,8,1,55346.14,0
15681332,Tate,France,Female,43,6,0,148330.97,1
15756299,Davis,France,Female,64,2,1,59237.72,0
15750547,Bair,France,Male,26,9,1,48644.94,0
15566380,Drury,Spain,Female,33,10,1,140759.03,0
15675963,Padovano,France,Female,57,9,1,107712.42,0
15674671,Conway,Spain,Male,76,2,1,181718.73,0
15621466,Waters,Germany,Male,38,3,0,37054.65,0
15607176,Kang,France,Male,22,3,1,173940.59,0
15570299,Martin,Germany,Female,31,6,0,99298.8,0
15613197,Ugochukwutubelum,France,Male,40,8,0,62933.03,0
15798885,Burns,France,Male,56,4,1,55287.84,0
15714883,Genovese,France,Female,25,2,1,48197.06,0
15604497,Beale,Germany,Male,44,7,0,178642.73,0
15773949,Cherkasova,France,Female,36,3,1,8282.22,0
15774164,Coles,Germany,Male,33,5,0,33300.56,0
15774127,Potter,France,Male,46,3,0,76515.79,0
15619016,McMinn,Germany,Male,46,5,1,33680.56,0
15795759,Bergamaschi,Germany,Female,52,1,0,168886.39,1
15798844,Chijindum,France,Male,54,7,0,191746.23,1
15717962,Ch'iu,Spain,Male,63,9,1,93091.02,0
15691504,Yusupova,Germany,Female,52,8,0,23904.52,0
15693893,Davis,Germany,Male,59,9,1,15807.07,0
15672499,Iadanza,France,Male,34,3,1,83773.02,0
15750410,Jordan,France,Female,25,4,1,90162.35,0
15568904,Kruglova,Germany,Male,34,3,1,36639.25,0
15649033,Echezonachukwu,Germany,Female,55,7,0,139469.11,1
15780989,Hajek,Spain,Male,43,2,1,198402.37,1
15771059,Welch,Germany,Female,34,2,0,194584.48,0
15687852,Vinogradoff,France,Male,30,2,0,159629.64,0
15695280,Hung,Germany,Male,24,8,0,34231.48,0
15592751,Okwudiliolisa,Germany,Female,63,3,0,69643.31,1
15598338,Mays,Germany,Female,33,3,0,90270.16,0
15735784,Gardner,France,Male,38,8,0,47848.56,0
15629128,Mamelu,Germany,Male,42,2,1,162865.52,0
15642870,Ross,France,Male,58,9,1,168650.4,0
15637977,Barese,Germany,Male,25,8,0,54372.37,0
15600792,Swayne,Spain,Male,29,0,1,133897.32,0
15576131,Phillips,France,Male,40,5,0,147878.05,0
15686588,Manfrin,France,Female,28,2,1,118313.38,0
15761018,Tan,Germany,Male,50,2,0,181224.24,1
15616029,Adams,France,Male,32,7,0,7921.57,0
15761149,Teng,France,Female,44,8,1,5708.19,0
15802758,Chinwendu,Germany,Female,23,4,0,56756.52,1
15647838,Davison,Germany,Female,51,2,0,4121.04,1
15735968,Hsing,France,Male,41,10,1,97213.09,0
15581286,Castro,France,Female,40,9,1,12799.23,0
15625445,Parkin,France,Female,36,8,1,50400.32,0
15600173,Manna,France,Female,33,9,1,41447.86,0
15635143,Fennescey,France,Male,42,2,1,185543.35,0
15664849,Colon,Spain,Male,46,3,1,189988.65,1
15762455,Yeh,Spain,Male,33,6,1,170819.01,0
15797165,Bergamaschi,France,Male,56,9,0,85547.33,1
15788189,Matveyeva,France,Female,41,8,0,137037.97,0
15780492,Ignatyeva,France,Male,42,4,0,19283.14,0
15678497,Lederer,Spain,Male,48,2,0,169425.3,1
15588560,Nwabugwu,Germany,Female,32,8,1,132038.65,0
15606003,Abramowitz,France,Female,21,3,1,3626.47,0
15611756,Chapman,Germany,Female,47,4,1,50881.51,0
15789563,Fiorentino,Germany,Female,46,7,1,149170.25,1
15702416,Cecil,France,Male,43,7,0,182505.68,0
15766288,Ikechukwu,Germany,Female,36,5,0,194072.56,1
15667633,Allen,France,Female,38,1,1,9209.21,0
15622774,Kao,France,Male,34,0,1,167931.81,0
15755416,Hart,France,Female,27,3,1,123096.56,0
15769915,Charlton,Spain,Female,20,0,1,3965.69,0
15643908,Turnbull,France,Female,49,10,1,87711.61,0
15627395,Manners,Germany,Male,41,7,1,49667.28,0
15679663,Chiazagomekpere,France,Female,36,0,0,136675.22,0
15651581,Lavrentyev,Germany,Male,68,6,0,35865.44,1
15596379,Wallace,Germany,Male,39,3,1,26136.13,0
15746674,Miller,France,Female,47,7,0,33373.26,1
15801256,Bazhenov,Spain,Male,49,7,1,10096.25,0
15663808,Ifesinachi,Germany,Female,59,8,1,188782.3,0
15598521,Ma,Germany,Female,33,7,0,79775.19,0
15621457,Chu,France,Male,27,6,0,152740.16,0
15764726,Kerr,France,Male,22,3,1,5791.85,0
15646374,Wynne,Germany,Female,28,3,1,13182.43,0
15716501,Moon,France,Male,32,9,1,187551.24,0
15589948,Disher,Spain,Male,28,1,1,110560.14,0
15811343,Cattaneo,Germany,Male,35,5,1,63795.62,0
15659677,Beluchi,France,Male,47,8,1,62086.62,0
15594436,Mazzi,Spain,Male,33,2,1,12483.56,0
15748995,Ifeajuna,Spain,Male,30,9,1,10963.04,0
15677062,Howe,France,Female,38,6,1,8247,0
15697201,Yocum,Spain,Female,46,3,1,156260.08,0
15666453,Moore,Germany,Female,29,4,1,26927.69,0
15693771,Y?an,Spain,Female,45,8,0,84782.42,1
15569867,Chinweuba,France,Female,29,8,0,19842.11,0
15711602,Lowrie,France,Female,36,3,1,95393.43,0
15717736,Shen,Germany,Female,46,10,1,133995.59,0
15750441,Lavarack,France,Male,36,5,1,108003.38,0
15732791,Davide,Germany,Male,32,5,1,99154.86,0
15775104,Gomes,France,Female,38,1,0,49503.5,0
15757607,Matveyeva,France,Male,45,0,0,196533.72,1
15793070,Fiorentino,Spain,Female,41,2,0,188426.13,1
15760456,Eberechukwu,France,Female,38,10,0,171340.68,1
15665385,Gibney,France,Male,44,6,0,79071.89,0
15612418,Virgo,France,Female,38,9,0,20940.76,0
15727138,Kulikova,Spain,Male,46,9,1,34774.26,0
15732061,Liu,Germany,Female,45,1,0,6865.41,1
15776051,Kao,France,Female,45,6,1,51143.43,0
15616530,Foran,France,Male,36,6,0,47031.4,1
15632344,Jones,France,Female,42,0,0,47160.01,0
15744979,Fowler,France,Female,36,8,1,158666.99,0
15745433,Conti,Germany,Female,30,2,0,65464.66,0
15683657,Stephenson,France,Female,31,0,0,78255.86,0
15718572,Willis,Germany,Male,57,9,1,103548.25,0
15665783,Ts'ui,France,Male,49,7,1,89609.26,0
15652782,Chibuzo,Germany,Male,48,2,1,193476.04,0
15707025,Fang,Spain,Female,31,5,1,5199.02,0
15647807,Wyckoff,France,Male,40,8,0,52827.51,0
15718281,Muir,Germany,Male,67,1,1,86507.88,1
15660571,Halpern,Spain,Male,43,10,1,100423.88,0
15727857,Flynn,Spain,Male,41,1,0,175611.5,0
15639252,Shao,Spain,Male,30,6,1,19282.85,0
15628144,Soares,France,Female,72,4,1,27448.33,0
15683560,Gallo,France,Female,40,7,0,183963.34,0
15653275,Lei,Spain,Female,54,1,0,45113.92,1
15622182,Daniels,Germany,Female,28,3,0,110776.01,0
15613962,Kenechi,France,Female,38,9,1,183042.2,0
15618437,Singleton,Spain,Male,34,10,1,161571.79,0
15783338,Williams,Spain,Male,32,0,1,166692.03,0
15764491,Greece,Spain,Male,35,10,1,71173.64,0
15712960,Olisanugo,Spain,Male,37,3,1,5353.12,0
15688157,Padovano,Germany,Female,39,2,1,86019.48,0
15579287,Rossi,France,Male,35,4,1,86383.82,0
15570931,Grant,France,Male,61,5,0,31641.52,1
15615177,Ebelegbulam,Spain,Male,28,6,1,70548.96,0
15809906,Mitchell,Germany,Male,26,1,1,24411.02,0
15652169,Buckley,France,Male,35,2,1,122254.86,0
15649450,Repina,Germany,Male,24,6,0,186035.72,0
15777179,Ellis,France,Male,35,9,1,73133.82,0
15803538,Douglas,Spain,Male,56,1,0,187734.49,1
15610936,Becher,France,Male,33,6,0,111590.35,0
15590094,Nwachukwu,Germany,Male,38,9,0,15859.95,0
15572706,Smith,France,Male,37,5,0,61324.87,0
15634564,Aksyonov,Spain,Male,31,8,1,176868.89,0
15684296,Artyomova,France,Male,34,5,1,98896.06,0
15702293,Medvedeva,Spain,Female,35,7,1,108739.15,0
15642099,Tsui,Spain,Male,39,6,0,12266.06,0
15773273,Runyon,Spain,Male,38,5,1,163317.5,0
15613337,Gallo,France,Male,47,2,1,182247.77,0
15800482,Bradshaw,Spain,Female,33,7,1,168261.4,0
15732644,Evans,Spain,Female,54,5,0,158590.66,1
15713426,Hancock,Germany,Male,30,1,0,102566.46,1
15640789,Butler,France,Male,38,4,0,141827.83,0
15598892,Bradshaw,France,Male,30,4,0,161671.15,0
15606436,Bergamaschi,Spain,Male,38,7,0,192013.23,0
15751227,Ebelegbulam,France,Male,47,1,0,127875.1,0
15812365,Greco,France,Male,40,8,0,60811.56,0
15616088,Lucas,France,Female,70,7,1,131177.22,0
15803886,Barber,Spain,Male,31,6,1,130862.11,0
15587311,Dobbs,Spain,Male,33,6,1,72970.93,0
15617401,Thomson,France,Male,22,2,0,28123.99,0
15775886,Su,France,Male,36,3,0,140754.19,1
15807305,Watkins,France,Male,39,2,0,166650.32,0
15761717,Ch'ien,France,Male,26,10,0,45507.24,0
15628008,Monds,Spain,Female,29,6,0,112202.64,0
15583755,McClemans,Germany,Male,33,2,1,37140.2,0
15661409,Shen,France,Female,42,1,1,178256.58,1
15774250,Gallo,France,Male,42,1,0,100982.93,1
15681476,Foveaux,France,Female,39,1,1,109626.13,1
15654870,Longo,France,Female,45,8,1,99251.24,0
15790448,Calabresi,France,Female,35,6,0,143345.69,0
15785326,Randall,Spain,Female,35,5,0,59653.03,0
15592854,Garcia,France,Male,25,3,1,196864.61,0
15617486,Sullivan,France,Male,52,1,0,109960.4,1
15806796,Higgins,Germany,Female,33,10,1,127256.7,0
15644699,Crawford,France,Female,40,0,0,1099.95,0
15622305,Martin,Germany,Female,33,2,1,146192.4,0
15608209,Currey,Germany,Male,33,3,0,48553.77,0
15626898,Teng,France,Male,30,7,0,144407.1,0
15644297,Austin,Germany,Male,38,5,1,195760.53,0
15731569,Hudson,France,Male,81,5,1,44827.47,0
15582149,Ts'ui,Germany,Female,34,3,1,88743.99,0
15802483,Hancock,France,Male,34,6,1,88837.11,0
15686999,Nicholas,France,Female,40,8,0,62112.7,0
15772479,Napolitano,France,Male,37,4,0,163563.07,0
15778884,Jamieson,France,Female,38,2,1,174800.31,0
15623630,Foster,Germany,Female,56,3,1,42429.88,1
15774316,Moretti,France,Male,37,6,1,82647.65,0
15695097,Chiedozie,Germany,Female,30,0,0,134175.15,0
15645404,Okwukwe,France,Female,51,4,0,92243.94,1
15750574,Lumholtz,Spain,Female,34,4,1,6175.53,0
15636812,Rose,France,Male,40,9,0,29213.63,0
15712068,Wan,Spain,Male,45,8,1,67214.02,0
15652030,De Bernales,Germany,Male,49,2,0,169037.84,1
15577398,Ch'eng,France,Male,30,6,1,188809.23,0
15756848,Edmondson,Spain,Male,42,10,1,79408.17,0
15806929,Ch'ien,Germany,Male,36,5,1,89222.66,0
15656005,Millar,Germany,Male,31,7,0,86079.67,0
15722632,Dickson,Germany,Male,50,2,1,12944.17,1
15794356,Toscani,Germany,Male,42,3,1,166516.84,0
15659656,Pan,France,Male,35,4,0,126419.8,0
15588341,Chigozie,Spain,Male,47,10,1,89103.05,0
15709142,Sagese,Germany,Female,30,2,0,132973.17,0
15627042,Reilly,France,Female,26,7,0,93122.41,0
15627517,Taylor,Spain,Male,27,7,0,167522.19,0
15803032,Yen,Germany,Male,38,9,0,157239.6,0
15665129,Kapustin,Germany,Male,33,1,1,107429.71,0
15628272,Singh,France,Female,36,9,0,75304.09,0
15678206,Yeh,France,Male,46,6,0,182944.47,0
15678427,Genovese,Germany,Female,27,2,1,5983.7,0
15678067,Boyle,Spain,Male,45,3,0,163655.01,0
15793331,Blair,France,Male,32,5,0,89385.92,0
15699532,Okagbue,France,Male,51,8,1,168773.54,0
15605827,Khan,France,Male,39,8,0,96864.36,0
15643635,Robertson,Spain,Male,32,5,0,134455.84,0
15787710,Tikhonov,Spain,Female,39,9,0,28368.37,0
15614137,MacDonald,France,Female,40,7,0,103898.59,0
15754494,Ah Mouy,France,Female,33,4,0,63239.65,0
15713440,Barese,Germany,Female,21,1,1,170138.68,1
15803479,Winter-Irving,France,Female,67,1,1,3837.08,0
15709639,Wilson,France,Female,22,5,1,92977.75,0
15601719,Fiorentino,Germany,Male,24,6,0,191368.37,0
15772482,Iloerika,Germany,Male,28,3,0,104889.2,1
15591489,Davison,France,Male,26,5,0,60285.3,0
15629002,Hamilton,Germany,Male,36,8,1,180693.61,0
15798053,Nnachetam,Spain,Male,32,9,0,126475.79,0
15753895,Blue,Spain,Male,37,1,0,133535.99,0
15595426,Madukwe,Spain,Male,57,6,1,87412.24,1
15645815,Mills,France,Male,45,5,1,164886.64,0
15632848,Ferrari,France,Female,36,1,0,116238.39,0
15703068,Nixon,Germany,Male,41,8,1,138051.19,0
15791513,Manfrin,France,Male,41,4,1,101617.64,1
15587210,McCartney,Germany,Female,44,10,0,1985.41,0
15793803,Robinson,France,Male,34,1,0,165626.6,0
15787756,Nkemdirim,Germany,Male,51,10,0,177784.68,1
15723437,Sal,France,Female,35,2,1,65765.22,0
15702715,Kao,France,Female,34,10,1,50759.8,0
15809872,Ikechukwu,France,Male,32,2,0,163216.48,0
15644295,Hargreaves,Spain,Female,39,2,1,74850.93,0
15778694,Sievier,Germany,Female,26,1,1,23491.09,0
15759555,Murphy,Spain,Male,41,2,0,134272.57,0
15631406,Munro,Germany,Male,50,5,0,155721.15,0
15616676,Donnelly,Germany,Male,23,3,0,147230.77,1
15771154,North,France,Female,73,8,1,133210.44,0
15669491,Cruz,France,Female,46,2,1,18986.12,0
15697691,Sinclair,France,Female,41,6,1,100507.81,0
15665180,Vasiliev,France,Female,31,3,0,59346.4,1
15752588,Vasilyeva,France,Male,36,1,1,95372.64,0
15743051,Hamilton,France,Male,30,10,1,31805.49,0
15571873,Sung,France,Male,24,9,1,51959.82,0
15679743,Genovesi,France,Female,33,8,1,130824.57,0
15769412,Atkinson,Spain,Male,39,4,0,157694.76,1
15775124,Watterston,Spain,Male,37,8,1,933.38,0
15732113,Butters,Spain,Male,50,8,1,2560.11,0
15578141,Chien,Spain,Male,38,3,1,12905.89,1
15595874,Gorbunova,Spain,Female,36,6,0,176692.87,0
15755642,Bulgakov,France,Male,34,5,1,102908.63,0
15576526,Steele,Spain,Male,36,6,1,41291.05,0
15792489,Polyakova,Spain,Male,42,9,0,119127.06,0
15733705,Bull,France,Female,30,8,1,126434.61,0
15807221,Weaver,Spain,Male,21,1,0,103901.35,0
15573045,Earl,France,Male,62,10,1,85153,0
15756824,Giordano,Germany,Female,50,5,0,12493.61,0
15773520,Begg,France,Female,43,4,1,167336.78,0
15627439,Pickering,Spain,Female,36,10,1,186180.42,0
15701439,Fanucci,Spain,Female,50,1,0,88566.9,1
15785352,Chang,France,Male,37,6,0,172526.9,1
15616525,Sopuluchi,Spain,Male,31,4,0,137985.69,0
15717489,Martin,France,Male,23,9,0,19793.73,1
15795737,McNaughtan,Spain,Female,47,3,1,107874.39,0
15693877,Stewart,France,Female,47,3,0,171995.34,0
15576111,Reagan,Germany,Male,33,5,0,61829.89,0
15595713,Heller,Spain,Male,33,6,1,31728.35,0
15808868,Nwokeocha,France,Female,31,3,0,155221.05,1
15708193,Liu,France,Male,33,2,0,130866.95,0
15697801,Sokolova,Germany,Female,56,1,1,62199.78,1
15770121,Bancroft,France,Female,34,9,0,24255.21,0
15800524,Nnanna,Germany,Male,29,3,0,64679.07,0
15686236,Trevisani,Germany,Female,47,1,0,88120.78,1
15659807,Nwachinemelu,Spain,Male,41,8,1,66463.62,0
15736078,Ting,Germany,Female,33,7,0,15142.1,1
15620836,Lo Duca,Germany,Female,34,2,0,102908.91,0
15698184,Marshall,France,Female,50,2,0,48170.57,0
15717643,Band,France,Female,34,6,1,11597.69,0
15776596,Ferri,Spain,Female,39,6,0,172450.04,1
15814757,Carter,Spain,Male,31,9,1,184061.17,0
15812607,Wilson,Germany,Female,46,6,1,21038.58,1
15663888,Connor,Germany,Male,34,6,0,109538.35,0
15748882,Reid,Spain,Male,29,9,0,129192.55,0
15690829,Sandefur,Germany,Male,49,3,0,146516.86,1
15695819,Bidwill,Germany,Male,43,5,0,181430.91,0
15696834,Cone,France,Female,29,5,0,121451.21,0
15797710,Saunders,Germany,Male,29,4,1,131712.51,0
15700654,Liardet,Germany,Male,44,9,0,53294.17,0
15583764,Wilkes,Germany,Male,31,1,0,96546.55,0
15688849,Martin,France,Male,48,1,1,184524.65,1
15661473,Boni,Germany,Male,51,4,0,195259.31,1
15601030,Patel,Germany,Female,34,5,1,172618.52,0
15789557,Howell-Price,Germany,Female,27,7,1,59259.44,0
15745250,Simpson,France,Male,58,8,0,25899.21,1
15590349,Rowland,France,Female,36,9,0,3749,1
15741693,Barnard,France,Male,40,4,1,101918.96,0
15618446,Nnonso,France,Female,50,8,1,57802.62,0
15766552,Rossi,France,Male,37,6,0,142454.77,0
15668775,Pendred,France,Male,47,3,0,143829.54,0
15757895,Martin,Germany,Male,30,6,1,44114.88,0
15774551,K?,Spain,Male,36,3,1,186948.35,0
15684011,Miller,Germany,Male,29,7,1,173629.78,0
15736146,Afamefula,Germany,Male,28,4,1,49133.45,0
15656286,Sims,France,Male,33,0,0,178122.71,0
15774847,Knight,France,Male,50,6,0,20893.61,0
15619340,Obijiaku,Spain,Male,38,1,0,41303.29,0
15815656,Hopkins,Germany,Female,39,9,1,199808.1,1
15623357,Onio,Germany,Male,24,2,1,180490.53,0
15601324,Black,France,Female,48,1,1,87400.53,0
15715510,Eluemuno,France,Male,29,2,1,73686.75,0
15663770,Doyle,France,Male,38,1,1,172497.73,0
15779267,Onyemere,France,Male,47,5,0,89286.29,0
15597957,Rahman,Spain,Male,66,2,1,180082.7,0
15584620,Su,Germany,Female,36,6,0,22102.25,1
15750772,Walker,France,Female,38,6,1,76068.95,0
15706557,Ferguson,France,Female,52,0,0,32159.46,1
15594391,Samaniego,France,Female,68,2,0,159557.28,1
15661656,Onwumelu,France,Male,38,2,1,107673.35,0
15631217,Young,France,Male,40,6,1,33607.72,0
15588955,Mazzi,Germany,Female,43,5,0,141035.65,1
15758252,Toscano,Germany,Female,45,2,1,115719.08,0
15740223,Walton,Germany,Male,51,1,0,86128.21,1
15805413,Chiang,France,Female,31,6,0,147668.64,0
15635116,Burgos,Spain,Male,60,2,0,177480.45,1
15764892,Spinelli,Spain,Female,51,10,1,190937.09,0
15795936,Lung,France,Male,50,3,0,84531.79,0
15655232,Noble,Germany,Male,35,6,1,161133.4,0
15640133,Pai,France,Female,34,0,0,185555.63,0
15751524,Chigozie,Germany,Female,36,10,0,33075.24,0
15670552,Peavy,France,Female,31,3,0,39806.75,0
15623966,Yermakov,France,Female,35,2,1,26389.92,0
15752193,Burton,Spain,Male,34,6,1,12162.76,0
15607269,Costa,Germany,Female,49,2,1,167237.94,0
15700752,Pugliesi,France,Female,32,6,1,52067.37,0
15777901,Lindell,Germany,Female,43,9,0,184006.36,1
15639117,Sorenson,Spain,Female,34,6,0,582.59,1
15720203,Arcuri,Spain,Male,28,7,0,143274.41,0
15586236,Banks,France,Male,31,5,1,54474.48,1
15676645,Parry,France,Male,45,5,1,121428.2,0
15715988,Cockett,France,Male,35,2,1,79704.12,0
15603749,Galkina,France,Female,53,2,1,41055.71,1
15608956,Su,France,Male,33,1,0,41590.4,0
15733872,Marino,Germany,Female,33,10,0,54019.93,1
15666982,Spears,Germany,Female,38,9,0,76053.07,0
15602647,Cunningham,Germany,Male,39,6,1,184977.2,1
15623063,Taylor,Germany,Male,35,8,0,127678.95,1
15682928,Chiazagomekpere,Spain,Male,39,4,1,1243.97,0
15729246,Hardacre,Spain,Male,31,5,1,76326.67,0
15588928,Maslow,France,Male,47,5,1,145338.61,0
15803352,Scott,Germany,Male,33,3,1,57751.21,0
15607485,Wakelin,Spain,Female,29,4,0,138880.24,0
15656249,Esposito,France,Female,34,3,1,136120.29,0
15761783,Shah,France,Male,41,6,1,167621.18,0
15716605,Chukwufumnanya,Germany,Female,24,7,0,173276.62,0
15757425,Fleming,France,Female,38,1,1,99661.46,0
15603096,Lori,France,Male,33,6,0,66333.56,1
15588580,Kennedy,Germany,Female,36,4,1,70240.79,0
15770539,Walters,France,Male,30,1,1,113553.42,0
15572022,Han,France,Female,36,6,1,690.84,0
15571843,Lawrence,Spain,Male,24,1,0,98802.76,0
15752502,Cooke,France,Male,41,4,1,130661.95,0
15609058,Wan,France,Male,23,1,1,116378.82,0
15775108,Lo Duca,France,Male,34,1,1,186052.15,0
15708904,Yermakova,France,Female,37,9,0,100101.06,0
15600086,Combs,France,Male,48,7,1,169952.82,0
15814675,Chien,Germany,Female,39,8,0,61792.76,1
15572777,Meng,Spain,Male,47,7,1,37973.13,0
15585106,Calabresi,Germany,Female,38,8,0,188974.81,0
15738936,Stevenson,Germany,Male,29,5,1,86334.64,0
15750970,Davidson,Spain,Male,40,1,1,152845.99,0
15725772,Ch'in,Spain,Female,36,2,1,146652.11,0
15692106,Rose,Spain,Female,25,3,0,45482.04,1
15791533,Ch'ien,Spain,Male,42,6,0,168816.73,1
15715715,Artyomova,Spain,Male,38,2,1,59297.34,0
15785576,Mayrhofer,Germany,Male,71,9,0,125848.88,0
15798834,Yefremov,Spain,Female,32,7,0,76264.27,0
15744127,Kosovich,France,Female,37,2,0,3939.87,0
15637427,Lu,Spain,Female,25,6,1,15306.29,0
15576990,Taplin,Germany,Female,25,5,0,58214.79,0
15615352,Ebelechukwu,France,Male,31,4,1,35877.03,0
15647333,Fleming,France,Male,27,4,0,21254.06,0
15572050,Yefimov,Germany,Male,48,3,1,24533.89,1
15581370,Andreyeva,Spain,Male,38,2,0,23531.5,0
15813503,Pickering,Spain,Male,37,8,0,89099.18,0
15769783,Allan,Spain,Male,37,8,1,807.06,0
15793135,Wang,Germany,Female,24,7,1,121592.5,0
15599182,Reynolds,Spain,Female,33,2,1,4700.66,0
15689517,Hales,France,Male,27,3,0,161909.95,0
15641366,Y?an,Germany,Male,61,1,1,90389.61,1
15588859,Rowley,Spain,Female,44,0,0,2919.21,1
15732293,Chia,Spain,Male,31,8,1,99086.74,0
15568032,Moore,Germany,Male,31,1,0,163170.32,0
15623525,Copeland,Spain,Male,31,0,1,72757.33,0
15606601,Rishel,France,Female,22,6,0,73286.8,0
15800811,Wan,France,Male,40,3,1,146056.29,0
15610711,Eluemuno,Germany,Female,40,8,0,167673.37,0
15809654,Hsia,France,Female,46,7,1,146011.55,0
15576077,Kelly,France,Female,27,9,1,103381.47,0
15643378,Muir,France,Male,42,1,1,83022.92,0
15566790,McIntyre,France,Male,28,8,1,46041.08,0
15774402,Donaldson,Spain,Male,36,5,1,182843.24,0
15694641,Wright,Spain,Female,59,2,1,171364.18,0
15605916,Uvarova,France,Female,50,3,0,183399.12,1
15812356,Doherty,Germany,Female,40,6,1,152883.95,0
15644179,Allen,France,Female,39,3,0,50560.45,1
15771674,Ma,Spain,Female,39,5,0,54702.66,0
15623314,Tucker,Germany,Female,59,3,0,78365.75,0
15613292,Ch'eng,France,Male,21,8,0,68666.63,0
15813871,Hs?,France,Male,47,2,0,151375.73,0
15759480,H?,France,Female,40,10,1,19959.67,0
15587712,Chimaijem,France,Male,36,8,0,26955.72,0
15671165,Esomchi,France,Female,66,5,1,76267.59,0
15620746,Lorenzo,France,Male,42,4,0,100998.5,0
